sensor_id,latitude,longitude,pm25,pm10,no2,so2,co,temperature,humidity,wind_speed,wind_direction,aqi
S5,10.927273745081065,76.99243584426951,64.36179725578234,106.49306254303704,29.602403196906387,22.827620146171704,0.7871723306814016,25.16122102863557,60.11150578213726,11.446722896914203,181.96384244776198,80.47558252910682
S6,10.927510676478015,76.89744981749935,64.4251826389642,77.39208437238979,27.216952745976872,14.67124869463506,0.8657524820606961,32.39971491998482,53.80382566710989,5.961764240019733,347.04626656237286,107.48778361425455
S7,10.94563633644393,76.91507993963185,54.81629840729628,115.96481146943435,36.958452550976816,12.224002366534009,0.8642714430900547,36.12300332937479,66.40886246911204,12.78213064316501,138.3144166748881,95.2512265800385
S8,10.978713464744835,76.9992982810236,41.54118442771252,58.461998443276,25.21627222384968,24.40578534720295,0.884384150847057,34.875047406789264,47.31560634437149,5.65977557939409,14.038564526968171,93.8717982273509
S9,10.964791752796318,76.97992657980944,56.137068372905894,98.34800503381709,39.082527557144715,7.75993049791878,1.1227422538117295,29.14622851627917,68.23167714184781,13.345799914359663,11.14408473096367,107.01795924335944
S10,10.943684371029708,77.01984468209884,44.842574327318324,69.72459500593858,17.974163957621595,4.005970216899591,0.890706860302796,35.96290454739981,63.52397413701331,3.463545075355181,139.67523358087303,87.25256423201206
S1,10.991777934208358,76.98152257846006,69.62679600126627,83.70409730494602,45.29155637325644,17.20007225026666,0.7511686729418703,30.594669828808446,60.33963498131758,11.147917706990345,57.608977126749856,97.80929699857779
S2,10.920924079097807,76.96366172066709,52.79413927746792,101.18496678291035,39.72597482413043,12.489728878236944,0.9928174336576715,28.651656115527842,49.05296932733204,9.029080196383834,8.406754678146928,87.93556494135008
S3,10.943821697280283,76.8687349535656,42.61754204811233,78.4896658679012,37.56029734313876,9.893835914346434,1.0378940977849282,27.54638934583624,70.13600106569717,3.2549481125407307,272.23690102206365,95.30724698799257
S4,10.954954276494055,76.92354316061189,50.1792123752051,90.38611139425437,44.82690983945514,18.541782236496765,0.5544784369726016,28.790121254047488,59.672991603380886,5.144619767364906,165.06828319748064,78.34482684776836
S5,10.968410497632556,76.90304047353634,61.193971814134365,125.15732023036101,51.65474444462576,16.219003568855996,0.9194800139699717,28.447292725835084,53.30083164289712,2.161252471605092,104.12811791015562,41.22365683447142
S6,11.017776394208953,76.8987979286758,46.54413170794038,85.57770326192129,45.1437006501813,12.179606846316357,0.9402345484621797,30.681664889501953,36.2773778671835,8.093983551038576,324.02994588593305,87.31441675627391
S7,10.929951067323755,77.04460211095049,42.666694066503524,120.89230280162855,16.591257686683548,8.598478006645529,0.7404872993280016,30.64229592419946,64.72485094949364,5.916448389880005,41.81002567218922,118.45496272199881
S8,10.977135165762043,76.92861954493334,58.65530817237868,71.75732863355955,22.204230332642986,19.362286641400722,1.075141362662324,30.012184080613657,82.72251596669744,9.778647295870865,344.13077842391493,108.52430804483186
S9,10.988862185329307,77.02840931103542,58.674498566630845,113.24510444788207,28.751814223043212,18.251005889793305,0.7699888825934947,31.7477526789854,81.6125921454787,5.864091500212023,113.02801825584702,109.30794969182341
S10,10.906967561908,76.97622772519945,47.39585236943305,136.0392155164475,35.26091050210834,14.504120681103085,0.8251152906943084,34.76258509914537,60.429037434137285,5.898948449590801,319.82532203112527,114.72261443612436
S1,10.991131727785216,77.00896226070833,47.93442541572516,38.208887496817766,40.17659020469123,24.233184980238327,0.7653856351432261,33.79821654176529,58.97787939638219,11.661511583510844,217.05943553260616,91.77315181922874
S2,10.925578618553095,76.95052741862104,58.480749060364545,80.07761861323809,27.742561868465344,9.649576168369236,0.8031158095162936,24.060408126200386,69.68774256075024,2.625856867718595,297.6146495069355,93.94631414811191
S3,10.909757738947793,76.96538077692527,33.27873487754014,114.4268031795135,36.86766764477078,7.372374145376305,0.5807449826209596,19.78431546039218,55.016145608117085,13.737634937495834,354.2447387557671,77.646962091313
S4,11.042332830588,76.94850353876377,33.888043384351676,94.92386534892518,27.446170676466775,11.540459650593778,0.5119898234811411,33.7372796449571,68.01791899819466,13.079430367085358,103.82595761474846,83.678542879459
S5,11.044844804961185,76.88904859755961,44.22333668121346,109.27864683428272,28.884821970080516,14.772069918222511,1.1189010126449945,24.532485206338315,72.6608027838469,10.681460881943284,346.0087747467335,102.31542299542284
S6,11.02125960221747,76.9944904230523,51.798292724322295,84.90037033210449,20.933389031517777,16.21669724661346,0.6306077303363344,29.100938392429267,77.26933223884308,9.711880411395995,140.21348216487132,114.07768874337633
S7,10.945692065376006,76.90615447248817,59.66361348397007,102.1647446868225,25.767667538890958,13.793819710718351,0.6017215301087386,25.31954789576256,63.99845923520047,13.599932475815478,138.78428570529204,87.21107448638001
S8,10.914650817100958,76.85486319328629,77.13034325424329,96.108069115198,21.483153943836662,16.760276982571483,0.3693219772792571,22.79207824967992,62.96326249823034,4.409292333873288,122.53935753162204,80.99621470297177
S9,11.002634953976823,76.97909445918143,67.86489434803029,129.19455154149517,25.241267470226674,8.74230287904778,0.6722076504620996,32.16585091281915,56.22017413243439,3.026599108480772,194.90673864513067,90.01055917713195
S10,10.966022874060942,76.8854221358814,52.60092205054859,106.36052108253033,45.536417966078396,22.218823020366298,0.5353820413185004,33.03662064121059,56.7311964596014,5.113632208823995,55.49221554425535,102.0241349785823
S1,10.918305735226717,77.03809171687058,54.71475688145967,108.44006655188005,25.50601111168057,14.589244108037157,1.1284030320272738,27.693958397093123,62.73521108098473,12.329517623102474,199.33613472888402,61.12290367732916
S2,10.97427653651669,77.04078571540052,39.96205953043287,89.70307584693832,61.32382064837391,20.586479157940637,1.0019634178685268,19.63583083142036,68.67365506816178,2.450713467444283,195.01373246760144,44.07638093725524
S3,10.905158278167283,77.03297287804409,54.72230296011415,87.80984439818766,39.93317900880889,16.71362673188852,0.6623699309644553,27.81502220699007,74.13584626233249,9.576488856085366,274.2846525377532,78.98926301016833
S4,11.036398060311818,76.92403174005108,50.670120416197925,89.18604530450948,36.84836123694874,17.283766095768918,1.250487161068862,31.567216021610186,56.96821049319655,14.94068771048703,300.1139862975308,65.58575148171683
S5,10.938816997240004,76.85309132330576,59.84077840507134,109.86130355945743,26.416422198187867,17.84883640116102,0.9963530973983189,24.084353724903487,79.92688568959522,13.124049219888013,158.55888611247266,79.83719604705378
S6,10.999378342653097,77.03566371251755,42.59153584671515,89.47538797949343,42.003098794089915,17.238542800086574,0.7350337232982755,30.73343967911662,62.28876398957431,8.778793957566663,108.83996976653775,87.04439362365056
S7,10.946756661413412,76.93563682966345,62.79019771361759,107.24437142241032,29.243621737622263,18.21361379933772,0.3001188570252854,29.93876060330802,64.78632705651565,2.8273318207263505,93.36056303415401,80.93503181953973
S8,10.978010203176671,77.04333096380873,77.99108369503867,151.88501996613599,36.220098146453616,21.645762650662157,1.2581885145181484,32.317165998404356,57.527883208521764,12.807855687014229,70.0645812137539,119.04935068941491
S9,10.982006541901493,77.04272399541784,53.36859777314714,121.7781175857923,60.60084538268795,15.982605848507351,0.5220855066472808,30.478321473656614,40.75759739727059,9.786720606303737,20.753129591648957,96.5348952920464
S10,10.92772816832883,77.02060189109346,61.02567583148412,91.84941169580397,34.0394010027535,18.54501878794256,0.47092025060862164,26.10772423647378,73.8404539636105,3.494128961774369,123.2812723804968,96.00948719221657
S1,11.045437694164685,76.90888977841391,65.35215987566669,130.03034805409862,46.49273326285676,14.551321528563866,1.0045140864019282,34.78628600665797,72.36843897092433,3.2201447027036307,97.28916916708198,102.44414288086804
S2,11.016269923504169,76.92701954572038,48.98169292171246,89.79811567446122,27.968235748741126,22.200586077247365,1.2879504812678546,29.36588170789212,62.18672442881787,13.8251486526757,347.9102589119066,67.22333764438461
S3,11.040924841234629,77.02022733430337,58.36138722715625,49.04688662055365,34.65011509503038,11.61803848970365,1.0768545637021036,29.890781841960273,65.66990717224871,10.69960341819502,200.7751774500158,110.78223574840537
S4,11.034224102564147,76.91338440103125,55.18888601172692,74.7978422270649,52.7080063563551,24.00470216455408,0.9127818240104719,26.266928163707217,70.159392177041,12.780728391117822,125.01973405098272,88.4847142692908
S5,10.989684996821664,76.88389854933722,56.465141478232475,53.230201974353605,28.730329422122324,14.799210246778284,0.9189508683330573,28.22687099523396,49.374541431134574,13.426725703669476,208.96833635773055,103.40961234482425
S6,11.038281135253468,76.96136025249167,43.404853242168,91.21216289896728,53.12448557996929,7.8461244894097595,0.9706831117560616,26.460789143892395,59.70947322653705,9.433040576628189,50.110812484450385,68.56285533919689
S7,10.91327387530779,77.03723095483215,55.36765261388414,100.46045947973879,42.07751935455475,15.640522074553946,0.9517857179573531,29.308215760306307,72.94264679621827,8.726802572815537,159.85574971279306,58.924824679678714
S8,10.929397429362872,76.989205959335,62.46997436868175,141.91093280688207,29.375332241057322,11.594741712625595,0.8562382847938752,36.846833920569374,52.45710576830751,7.595556334172873,225.44435571158297,106.35779316050058
S9,10.906784093336581,76.96401223401787,76.76715411692562,108.17318434410407,41.32407739055521,19.203217744943622,0.8208402207903752,24.512395428274573,67.9355793216663,6.120305641284551,176.0032194452825,97.52819052195034
S10,10.94879954961449,76.86943529875415,69.3890623912781,94.52248677977839,44.7255444962673,11.736880103488046,0.7874813744200956,23.545754408493035,51.43418195376595,7.649747491163253,144.64036823555674,71.9589689128498
S1,10.958301593453422,76.97300144533983,87.29773686267335,120.73513952958723,41.21809962217196,12.769082833926102,0.6492070822266648,35.88468130997443,69.66429982433526,12.060435524492032,357.7854200038913,72.60673837450611
S2,10.940702354766085,77.04801077002085,43.489786556679256,44.721617274802874,19.297752801095434,5.552296345272346,0.7438649846266452,29.162705291392534,64.64358517702516,9.82500460319671,316.91331437361373,112.50869568829539
S3,11.02431062637279,76.8780168030473,68.08480955081018,105.89036395271415,27.728628241751316,12.738468403754617,0.46140863716092295,27.323709045360335,48.848681840944906,13.602802769413,224.42614493739845,66.21176214265344
S4,10.953512999004039,76.95366593047274,57.75013008607527,119.27162984717417,32.52481364448495,2.880603366855217,0.78033207464105,34.159618749584304,76.64739354457171,7.763940186929441,204.9758500256218,122.85345906511927
S5,10.942140176453108,77.02547461438559,87.8470439982651,63.03534385550396,34.25566570899954,7.0804858825713834,0.6022817785698166,27.577537841052543,57.65408423201951,9.892164523343801,223.43777273685026,71.98758530704262
S6,10.981404412473738,76.99815372355084,42.87552571967273,128.59385108017324,41.206720975506784,18.802073280721487,0.5792821365568459,37.304038854187745,56.89747562985619,10.206998190195854,72.47235881607597,102.76783851216766
S7,10.921138633746216,76.98940314819905,42.40417236728836,108.46241018736035,36.777010009332535,18.92900079325416,0.8359788302306957,32.71170348535708,67.00569197230944,9.692063109982232,142.2495875751547,83.4276304850203
S8,11.020329547113107,76.99049681679742,46.009110318339665,89.61780215247997,21.64655641289899,17.127287808924823,1.0784004572689199,28.04835436741719,76.48637349428715,11.134239050111713,14.205431840723755,102.06374862164687
S9,10.911182596551965,76.92189823024394,23.141564135352898,115.81954665265712,38.801978510059634,10.165119284353935,0.9836633212004626,38.629232853062014,54.841781810216034,5.086635088872482,171.1965734952576,79.11771995771615
S10,11.048033040490079,76.90871836885289,47.113674674788584,156.7673214451099,41.10585745283823,14.7614432192901,0.4858998792753646,27.577140307986646,65.61679849847971,8.660729108095278,195.48885022475875,86.74414187855412
S1,11.0158367153945,77.0118722310957,43.61301007669453,104.54665637646238,40.5979044793104,14.981987304547157,0.6020743726859326,32.96838148803723,69.28816500330574,3.3549224365085197,81.98990499715545,90.81838350791442
S2,10.929807352230126,77.01202267893584,57.25590679714311,106.2055146575084,45.807807255546216,9.208176554037287,0.9881542375976432,31.19717032162597,71.93105607263143,6.9986472593825635,347.0503849795849,69.95625088437055
S3,10.900828317568541,77.02341446371602,60.12633963665739,88.5159775114939,43.33922154548904,22.51699150883575,0.6035025212923382,35.20696515759519,66.76441555277225,8.339671892076439,327.4036599374071,104.81648690840251
S4,11.022319214268226,77.03264811051129,83.14256258823829,78.75389076338021,39.59180079228437,19.386811452878355,0.7550733700005952,36.24604478690741,61.329721609166775,10.478915374091143,259.97156476412613,79.73572867056829
S5,11.006028601577142,76.95226847977219,69.25635757279075,120.75839541360614,34.29834288541353,13.89517913085168,0.9100104198049104,30.128016596263066,56.724097793512804,14.356903683620645,192.01918635553054,85.42800169319963
S6,11.00935107520615,76.95030325893744,46.346445165063955,78.59790435227832,18.390390664840087,15.134429194972654,0.6063311090272729,26.986328518615267,65.86143883046375,9.808463865128626,313.1888974731666,70.11301250782975
S7,11.015690552002892,77.00965903579335,41.52377992977463,101.78915593048481,39.296182191325855,16.04191403973776,0.821075101229192,31.839888571756465,54.27860988014393,11.666720910295277,47.03484377644665,38.75332682409379
S8,10.911106697760115,76.97999278615555,62.37878757259759,88.05856383087209,37.076876871631114,4.791325657878547,0.5331949010163591,27.289138520991575,35.78649516505393,8.581458773437635,284.5835259389586,86.17944474799663
S9,10.95376985928164,76.99039337545153,35.19650189469037,111.9744956436598,37.715788371953735,13.764113087397016,0.6797264712097573,38.05354899010649,69.36559804157667,10.243352407892306,44.93549302806539,138.2523084322583
S10,10.917380358928769,77.00915853388722,82.47188148781531,108.3415526321737,22.232514241796906,11.590078760011007,0.8639563868285074,30.54614132433095,74.03934841086195,2.9221188097390547,285.91583851778597,105.69208575796048
S1,11.02946551388134,77.02800106836351,72.69160181081931,125.93849860644748,24.189434595917376,9.991899950525422,0.4814012532936662,28.538713794751565,41.37067564458162,5.307090550944011,99.2763245704885,89.6147924053121
S2,10.993494719024135,76.9175990313703,47.962365218429426,87.24959002863133,45.53152853332904,13.594498535570226,0.8880949475920799,30.738721223459635,54.90269295290062,6.704090211666803,315.75260916654804,84.74218341583465
S3,10.949634703727899,76.92511659052798,29.302982063636836,93.25312661766571,34.60444846143345,23.988432634247612,0.7960724402146638,24.611494841881214,71.19154261005198,8.142413615084676,339.85515377714324,90.44931785624092
S4,10.909533752542904,76.86879638796817,75.3080856124812,75.53090710544231,41.81500697372624,18.20421430633505,0.9104979908834296,26.113543845957395,85.574954697117,2.5934336915309886,53.56654898584163,100.9423823035042
S5,10.94664734825735,76.96565602819923,53.28190232121073,88.89266849809721,35.28318376130461,12.144105051086015,0.8447828268129324,34.8016556317777,65.20793707675408,3.82031326819313,166.56321782354166,66.3837436938231
S6,10.948777498304013,76.85718845475934,73.56724467960193,109.4325123261213,35.297561394957455,17.862913906780793,1.072828085994769,27.372422884114417,57.71997058770866,5.598586001286975,353.15545613856665,112.28643389337745
S7,11.00944092675071,76.94311960362649,31.083585118084493,118.9247154161338,44.382838059759976,21.99677718293001,0.8250449005295815,25.81235606927224,63.1710355889516,14.629924981713659,174.02667695033279,104.30762630882488
S8,10.995633620703282,76.95852892694151,46.00937465569341,76.94586689555936,29.839552717826262,19.623168414563843,0.7141188917749495,32.14661101010915,78.74876419148185,6.30751109233966,310.87710810523623,104.36371451415869
S9,11.03308191138645,76.90730825042566,55.07865549577275,121.7401480026415,35.96120776940983,15.29815184960087,0.8244595006064568,34.742816618651986,58.54035820875465,8.266533755457072,211.94334796727514,98.76951477619454
S10,10.970832238774292,76.9681666521138,55.70470890647113,133.89094647012377,30.377247112949576,11.765316111472131,0.9086596058072777,32.875813242660264,57.00807993349746,4.549270265599108,135.11876685105668,90.3923331538798
S1,10.917939136890746,76.8561000499878,48.249017927811344,110.33587258059252,30.655037725676845,18.491116568067948,0.8097720140651409,33.984190743223266,60.17256477817968,9.940140923984988,102.88207998931327,103.4572247193364
S2,11.00698671808345,76.85746963774984,64.34274898521248,146.91989531395166,31.908278765313607,16.967426927108747,0.8081183382407765,26.972819645722158,55.466713917412875,5.648881801707666,73.16031279099141,101.83628267482756
S3,11.014117757292535,77.01452011213193,38.98569355926108,80.65527002241068,37.22133771633713,19.475966100138663,0.6596016624386489,24.312757333032625,66.22670315994796,4.690903519699548,274.247348895971,82.91918578117952
S4,10.984191579635425,76.92203812828225,52.8643077246806,68.88363241721457,30.212513783365225,18.175859008409848,0.6674198164898104,36.00533460782195,81.2467845846956,8.715444169797728,139.15458245629003,78.52796454206198
S5,11.015645076993184,76.87541210253038,56.804434475678484,55.53199377739303,47.55756125573521,20.247763576596675,0.5194789456400613,28.709280644631455,68.23079273116029,2.0715753890854707,184.0591663922704,92.03712590523973
S6,10.97406933945466,76.95444865201095,62.71658251088124,137.4011077872296,26.053926977804963,12.32382394219716,1.1499153486373879,28.99666793417981,62.47646497873713,2.099632424439929,177.2371728004255,120.98040302990375
S7,10.9784099244073,77.00399871061971,65.67422317133335,116.35914140885144,33.13128355838641,21.586970328171628,0.5512273529217431,35.312776567396234,62.08188731084456,4.847894518324151,207.82045052392724,65.21785848692198
S8,10.964131152753783,76.89316420549936,38.13036862243196,98.61038322723863,30.60268941725825,15.987998023461998,0.6614189604408186,32.22492003760264,49.36809191303343,2.477377712510675,311.6077724248388,60.6494946849512
S9,10.903812869011615,76.97457809516379,31.988287438965667,106.9992156579955,49.46977884353733,25.376304363126327,0.6563185468861605,31.82355108832643,73.83109777147159,3.4043348036989878,353.06616369003456,93.29521682473033
S10,10.916183714048996,76.86706949299875,74.16515232847763,71.86277381754059,36.965547765115744,11.55406090955216,0.9789848753888883,38.66000937960433,64.22162802987198,6.405188441403771,146.7303150865741,91.01775403712035
S1,10.904714377853011,76.86033634423372,59.98471017969388,161.14379949042066,45.31844539468635,23.679819015826247,0.7410100643415944,27.42592707847943,63.19520086409374,12.433613834537567,297.9068119582691,93.46683328740816
S2,10.995461561689568,76.95627092631362,43.7727019516517,103.23052954938069,20.14439626963028,15.98955391731324,1.049548414534747,33.71136051232495,96.93107567844861,9.43663236380091,275.2300060756983,94.87906395817001
S3,10.947153397161449,76.95812702432201,78.26727963283784,102.73486986512232,37.67050265869259,11.742909981927758,0.6653018751512263,30.228052499588337,67.98752908365687,8.664680437433415,206.47042252400638,85.5359549073039
S4,10.976285603674706,76.97748598029963,56.73511951439288,118.14416559746729,43.89630795623437,12.580570829728392,0.8557988324447604,31.074369115453027,57.48208949904816,5.815354701705582,344.1769717002959,119.79726877204165
S5,11.036134971088915,76.99521826674453,72.6894577609574,112.02523079341783,35.82283989275424,13.3982634590284,0.6329305893480486,36.11387370565013,60.736424037944566,14.112798352626612,72.17082559022501,57.981920430469685
S6,10.937393834372331,77.0451704158925,56.01277722115164,105.59710060697829,45.654803750653514,17.120829732009582,1.2290298255546777,32.03134302515849,76.48445709196756,7.161195536083492,39.33511571146371,73.43005950439508
S7,10.961557438455346,76.95326006966023,85.91121887322981,80.2381386138672,29.827115498996278,17.6141774401775,0.5624803161940974,32.153184316198534,66.13270410537764,3.1322059683450294,307.42630810395195,87.93490479701906
S8,11.013332670781457,76.91459129458825,81.33011263664807,111.78670892839989,49.0934744018558,12.131499980307105,0.8619641420454055,34.290029349239205,50.61722021682633,10.021864709531418,158.0939339881494,57.13622377691665
S9,10.934319724823744,77.00903723895374,51.2655377728139,147.05061241187585,57.9889812361925,14.878227038695085,0.9267553761864198,28.54018908182846,74.19228934575203,3.4798991151958183,304.90878751454176,86.48291191135857
S10,10.911546986474319,76.9041664502524,69.57356426431534,133.63550115387443,31.37161439560341,25.71135179305932,0.8827598194902997,26.643161330643974,58.31855914461006,6.487900856421997,321.51247387034937,123.22940331456036
S1,10.943462717937066,76.93779428414112,64.68063924377721,139.82966566598492,30.54497478599228,23.637715850503557,0.7629424682244584,25.820763223915865,83.73297776217545,8.596355203331516,22.484733702865718,90.41772976591923
S2,10.924183193088101,76.86569127626845,75.52947336298523,87.21960808922037,49.53384477117701,17.18161834837016,0.7740358600533148,22.134573642495994,75.80048065714648,13.364892820907286,318.04731467498186,94.61401811437366
S3,11.039454647851386,76.85507014868308,40.52614809129843,75.25987949353548,50.795721457307124,15.190017390841001,0.8087622943958219,38.22482851976129,60.52678104341249,8.416105544421542,161.39485993299198,64.7967046965484
S4,11.021218056934662,77.04252968293558,65.29077189997659,96.8553269975088,29.771399728467316,15.600156633591306,0.7705995996743024,25.58716653711327,77.81016361735112,11.129363958411636,183.7556960415236,77.67277183921045
S5,10.995010563476564,77.01719602410243,70.87636730274382,101.39312280721737,30.798131829041427,18.06758986365208,0.992775823358982,29.11498550565691,65.67855510527403,14.906618906987914,225.5733039935557,82.49607239352126
S6,11.030719088528159,76.98919484121873,28.618907703653285,127.35478796177371,32.18215391139493,9.886037174007972,1.2421046003182703,28.892746800444318,73.52773675122219,3.709358558673761,333.4977384228312,83.64569806487532
S7,11.020550811534868,76.93179058888285,37.25112231001337,57.68838425712951,21.55549488965723,13.713117312883274,0.6885016429984333,31.229626791236402,69.84732817294474,5.571509831753754,6.881793994715051,115.63287590007538
S8,10.927985508832906,76.88465886401417,24.411517333598493,138.23875798651534,25.813480535158018,6.657079630612053,0.5260394040841845,33.26294885015719,56.536433450091266,7.129488982769403,171.66364859441416,101.15382121450249
S9,11.033883849773497,76.8812874085342,50.95889748333163,96.04980253552526,24.95859233247932,16.996115613026397,0.7823435903297491,33.44189395343898,58.56450167682538,7.483766321004808,247.57993527500184,67.77084086125936
S10,10.980901336287348,76.90004857963291,65.76313383693943,89.3279732513145,27.322024348958713,18.235979698513706,1.3159418675308636,27.667690245724245,75.29960817581161,7.343273978452095,260.17450477136225,94.9300955686401
S1,11.02111602327461,76.95984533294121,77.53535578144042,74.69739061849582,34.65315112613219,12.58406768850313,0.6392650864060538,29.331513144854355,61.65224667893459,13.798943033235213,249.31167535335888,99.9644349699357
S2,11.034413694988524,76.99291918454001,56.111421706296625,58.62858320335577,37.342147325365204,22.869933816450164,1.1278233610888135,31.1303198019532,60.96351536758003,11.282424378069134,48.396646586923865,112.80298077042534
S3,10.94770052124578,76.98203947534354,79.42923318356938,120.57926459904786,50.50500492814077,8.871171684988294,1.1355401628152881,29.00523549526581,55.44877420650647,9.902767783179149,107.78241181380524,121.61081373136747
S4,10.916507788679152,76.90598677938918,34.29847812677663,101.8329491797101,25.01645959261209,7.678125598950899,0.6892823516584011,36.42938230407997,69.23599065593461,6.021845332216167,129.13758915012485,69.69811616344262
S5,10.934190274381292,77.04097305613264,29.44926340967268,67.75097750647365,44.843223984765835,16.12225909279986,0.9137966158370552,31.963899806553005,85.62524919243145,12.70927499487683,289.5973947646218,73.78284977579324
S6,10.96406616829394,76.99757938333914,54.16678451655072,67.6230306984096,32.86011155774491,20.235491513060772,1.1256793246257077,32.93951114419927,54.32467085745727,14.415786649304856,100.3535540692391,64.84844282170768
S7,11.022702214888374,76.96087081050227,60.76098173408961,91.60538251774679,34.50536290347567,23.419638457289345,0.7241744518025026,32.65152507466965,65.24219456672758,12.675577673152945,75.85378699219314,85.31960281786037
S8,11.029109587488453,76.97234414924687,54.509578778588605,141.72553813223482,41.74819492166604,12.7055786856553,0.7592839279795277,34.6938954299413,79.12220555415429,2.0203463674891475,344.6812868537146,99.32716748892669
S9,10.90104281957968,76.93392001248556,23.98836849940185,93.51021621590988,23.772779784377015,20.39340416715648,0.6836638172102713,30.724086234814827,64.20358608754285,10.273217812384292,3.190782640848804,109.74669033178203
S10,10.976612095386635,76.89954619790022,53.66319940730818,62.42142617204735,38.82409746184051,14.807457652496463,0.5970486538614267,24.812672208176615,69.52371796249734,2.664759958747309,359.21550804551214,88.48097952714954
S1,10.962611650472317,76.92119453573025,35.43295749242721,93.85642339785139,36.66452208213056,14.136863500295902,0.6701444909867986,31.598751807010565,54.376064718531204,5.348893864338384,243.65566758866242,83.60304953490312
S2,10.93331617157061,77.00156922209287,65.04508823245058,93.18191075630824,39.92451264008149,19.41829968743336,0.5552119466475487,27.394572424832685,69.28307097207649,2.7738211045210317,298.24894780168216,93.03515984497481
S3,10.917979805100053,76.85287869772594,60.498973691452726,32.57783392646071,37.89168643907818,18.2616143920671,0.8068166936518453,27.885533273000974,63.12855734995451,9.849340888342041,106.06298268462953,73.29714196739954
S4,10.950642275710544,76.87321452810137,40.90180320508967,98.64262833705469,59.55300139910894,7.118039215078753,0.6460053537882717,32.34545607502037,74.85729995679863,10.925668875403888,5.153499960141592,131.79077443389548
S5,11.04143645558688,76.85920052840434,47.2919962399496,94.22663674478305,28.62260015748684,22.38270174862948,0.8467571823581496,34.95313228573454,76.87386051564751,3.4883392948567664,265.63302668215084,57.846779457638824
S6,10.948480439803113,76.85814576046378,39.11179717166573,117.40515912033545,29.690030449981823,21.900456770737257,0.48882087075927455,30.08508630694425,90.89563642018614,6.989905479584733,300.2920549202433,93.69481157791449
S7,10.977818593261505,77.0210921168022,54.059813540902425,146.22390237363362,28.768594735752355,11.872186492452354,0.8661760464428915,31.235332050395854,70.79633173213576,7.9310746164220465,266.57140750326687,130.4721243845928
S8,11.005452843834277,76.990731571876,69.32713480751858,128.16412573869394,29.445228808397452,16.979017667187044,0.966705792321785,36.80885977854095,68.25796316582166,6.797689282891915,51.42610342830189,90.13599689119995
