sensor_id,latitude,longitude,pm25,pm10,no2,so2,co,temperature,humidity,wind_speed,wind_direction,aqi,anomaly_prediction,status,anomaly_score
S2,11.0454864778243,76.98837903953853,36.787170808184015,54.87794748338703,33.16016663647321,7.384065476081126,0.5707309213962625,22.098133734584515,75.88748619704185,12.463788098938702,50.59906832820988,83.9254794244667,1,NORMAL,0.07348390459364623
S3,11.024866396120064,76.98039225190051,72.37166310250102,59.31143905292093,35.184339330653934,12.205390763642058,0.8605270930478067,26.242658424724983,83.84586305934609,2.2340852228059083,174.81229187738322,63.082581530535705,1,NORMAL,0.08049452400184093
S4,10.931850866601742,76.8948538618921,66.87494040944404,101.20212366653456,38.47581705361671,16.886059375322603,0.6491448299961284,29.42364977711354,80.43243528272188,14.516534641962338,9.913219153007574,73.61484280557005,1,NORMAL,0.1290488824441512
S5,10.927273745081065,76.99243584426951,64.36179725578234,106.49306254303704,29.602403196906387,22.827620146171704,0.7871723306814016,25.16122102863557,60.11150578213726,11.446722896914205,181.963842447762,80.47558252910682,1,NORMAL,0.15854468744849853
S6,10.927510676478017,76.89744981749935,64.4251826389642,77.39208437238979,27.216952745976872,14.67124869463506,0.8657524820606961,32.39971491998482,53.80382566710989,5.961764240019733,347.04626656237286,107.48778361425455,1,NORMAL,0.15601218484252477
S7,10.94563633644393,76.91507993963185,54.81629840729628,115.96481146943437,36.958452550976816,12.224002366534007,0.8642714430900547,36.12300332937479,66.40886246911204,12.78213064316501,138.3144166748881,95.2512265800385,1,NORMAL,0.1611308833565296
S8,10.978713464744835,76.9992982810236,41.54118442771252,58.461998443276,25.21627222384968,24.40578534720295,0.884384150847057,34.875047406789264,47.31560634437149,5.65977557939409,14.038564526968171,93.8717982273509,1,NORMAL,0.07079887447102184
S9,10.964791752796318,76.97992657980944,56.13706837290589,98.34800503381707,39.08252755714472,7.75993049791878,1.1227422538117295,29.14622851627917,68.23167714184781,13.345799914359665,11.14408473096367,107.01795924335944,1,NORMAL,0.13301098793888266
S10,10.943684371029708,77.01984468209884,44.84257432731832,69.72459500593858,17.974163957621595,4.005970216899591,0.890706860302796,35.96290454739981,63.52397413701331,3.463545075355181,139.67523358087303,87.25256423201206,1,NORMAL,0.06484747577339423
S1,10.991777934208358,76.98152257846006,69.62679600126627,83.70409730494602,45.29155637325644,17.20007225026666,0.7511686729418703,30.59466982880845,60.33963498131758,11.147917706990343,57.608977126749856,97.8092969985778,1,NORMAL,0.17342446786682814
S2,10.920924079097809,76.96366172066709,52.79413927746792,101.18496678291037,39.72597482413043,12.489728878236944,0.9928174336576716,28.65165611552784,49.05296932733204,9.029080196383834,8.406754678146928,87.93556494135008,1,NORMAL,0.1716162418590036
S3,10.943821697280285,76.8687349535656,42.61754204811233,78.4896658679012,37.56029734313876,9.893835914346434,1.0378940977849282,27.54638934583624,70.13600106569717,3.2549481125407307,272.23690102206365,95.30724698799256,1,NORMAL,0.15006736217100997
S4,10.954954276494057,76.92354316061189,50.1792123752051,90.38611139425436,44.82690983945514,18.541782236496765,0.5544784369726016,28.790121254047488,59.672991603380886,5.144619767364906,165.06828319748064,78.34482684776836,1,NORMAL,0.1546533769476156
S5,10.968410497632556,76.90304047353634,61.193971814134365,125.157320230361,51.65474444462576,16.219003568855996,0.9194800139699716,28.447292725835084,53.30083164289712,2.161252471605092,104.12811791015562,41.22365683447142,1,NORMAL,0.07077367916569194
S6,11.017776394208951,76.8987979286758,46.54413170794038,85.57770326192129,45.1437006501813,12.179606846316355,0.9402345484621796,30.681664889501956,36.2773778671835,8.093983551038576,324.02994588593305,87.31441675627391,1,NORMAL,0.12169600370775763
S7,10.929951067323756,77.04460211095049,42.66669406650352,120.89230280162856,16.591257686683548,8.598478006645529,0.7404872993280016,30.64229592419946,64.72485094949364,5.916448389880005,41.81002567218922,118.4549627219988,1,NORMAL,0.11965381761979199
S8,10.977135165762045,76.92861954493334,58.65530817237868,71.75732863355955,22.204230332642982,19.36228664140072,1.075141362662324,30.012184080613657,82.72251596669744,9.778647295870863,344.13077842391493,108.52430804483186,1,NORMAL,0.11946626798553639
S9,10.988862185329308,77.02840931103542,58.674498566630845,113.24510444788208,28.75181422304321,18.251005889793305,0.7699888825934947,31.7477526789854,81.6125921454787,5.864091500212023,113.02801825584702,109.3079496918234,1,NORMAL,0.1538084279920916
S10,10.906967561908,76.97622772519945,47.39585236943305,136.0392155164475,35.26091050210834,14.504120681103084,0.8251152906943084,34.76258509914537,60.429037434137285,5.898948449590801,319.82532203112527,114.72261443612436,1,NORMAL,0.15247163586776613
S1,10.991131727785216,77.00896226070833,47.93442541572516,38.208887496817766,40.17659020469123,24.233184980238327,0.7653856351432261,33.79821654176529,58.97787939638219,11.661511583510844,217.05943553260616,91.77315181922874,1,NORMAL,0.11771541701219185
S2,10.925578618553097,76.95052741862104,58.48074906036455,80.07761861323809,27.742561868465344,9.649576168369236,0.8031158095162936,24.060408126200382,69.68774256075024,2.625856867718595,297.6146495069355,93.94631414811192,1,NORMAL,0.14184244645759786
S3,10.909757738947793,76.96538077692527,33.27873487754014,114.4268031795135,36.86766764477078,7.372374145376305,0.5807449826209596,19.78431546039218,55.016145608117085,13.737634937495834,354.2447387557671,77.646962091313,1,NORMAL,0.06161259701954447
S4,11.042332830588,76.94850353876377,33.88804338435168,94.92386534892518,27.44617067646677,11.540459650593778,0.5119898234811411,33.7372796449571,68.01791899819466,13.079430367085358,103.82595761474846,83.678542879459,1,NORMAL,0.12552774909791797
S5,11.044844804961183,76.88904859755961,44.22333668121346,109.27864683428272,28.88482197008052,14.772069918222511,1.1189010126449943,24.532485206338315,72.6608027838469,10.681460881943284,346.0087747467335,102.31542299542284,1,NORMAL,0.1563000042450245
S6,11.02125960221747,76.9944904230523,51.798292724322295,84.90037033210449,20.933389031517777,16.21669724661346,0.6306077303363344,29.100938392429267,77.26933223884308,9.711880411395995,140.21348216487132,114.07768874337631,1,NORMAL,0.15033002828653969
S7,10.945692065376006,76.90615447248817,59.66361348397007,102.1647446868225,25.76766753889096,13.793819710718353,0.6017215301087386,25.31954789576256,63.99845923520047,13.599932475815478,138.78428570529204,87.21107448638001,1,NORMAL,0.15078977692707912
S8,10.914650817100958,76.85486319328629,77.13034325424329,96.108069115198,21.483153943836665,16.760276982571483,0.3693219772792571,22.79207824967992,62.96326249823034,4.409292333873288,122.53935753162204,80.99621470297177,1,NORMAL,0.0749651517715384
S9,11.002634953976823,76.97909445918143,67.86489434803029,129.19455154149517,25.241267470226678,8.74230287904778,0.6722076504620996,32.16585091281915,56.22017413243439,3.026599108480772,194.90673864513067,90.01055917713195,1,NORMAL,0.12956347289340636
S10,10.966022874060942,76.8854221358814,52.60092205054859,106.36052108253033,45.5364179660784,22.218823020366298,0.5353820413185004,33.03662064121059,56.7311964596014,5.113632208823995,55.49221554425535,102.0241349785823,1,NORMAL,0.12967617372748136
S1,10.918305735226715,77.03809171687058,54.71475688145967,108.44006655188004,25.50601111168057,14.589244108037157,1.1284030320272738,27.693958397093123,62.73521108098473,12.329517623102474,199.336134728884,61.12290367732916,1,NORMAL,0.14421283370040333
S2,10.97427653651669,77.04078571540052,39.96205953043287,89.70307584693832,61.32382064837391,20.58647915794064,1.0019634178685268,19.63583083142036,68.67365506816178,2.450713467444283,195.01373246760144,44.07638093725524,1,NORMAL,0.0005964827101553327
S3,10.905158278167283,77.03297287804409,54.72230296011415,87.80984439818766,39.93317900880889,16.71362673188852,0.6623699309644553,27.81502220699007,74.13584626233249,9.576488856085366,274.2846525377532,78.98926301016833,1,NORMAL,0.1866868562561237
S4,11.036398060311818,76.92403174005108,50.670120416197925,89.18604530450948,36.84836123694874,17.283766095768918,1.250487161068862,31.567216021610182,56.96821049319655,14.94068771048703,300.1139862975308,65.58575148171683,1,NORMAL,0.120201597186954
S5,10.938816997240004,76.85309132330576,59.84077840507134,109.86130355945744,26.416422198187867,17.84883640116102,0.9963530973983188,24.084353724903487,79.92688568959522,13.124049219888011,158.55888611247266,79.83719604705378,1,NORMAL,0.12569841560889122
S6,10.999378342653095,77.03566371251755,42.59153584671515,89.47538797949343,42.00309879408992,17.238542800086574,0.7350337232982755,30.73343967911662,62.28876398957431,8.778793957566663,108.83996976653776,87.04439362365056,1,NORMAL,0.18947619867566468
S7,10.946756661413412,76.93563682966345,62.79019771361759,107.24437142241032,29.243621737622263,18.21361379933772,0.3001188570252854,29.93876060330802,64.78632705651565,2.8273318207263505,93.360563034154,80.93503181953973,1,NORMAL,0.10848584273101591
S8,10.978010203176671,77.04333096380873,77.99108369503867,151.885019966136,36.220098146453616,21.64576265066216,1.2581885145181484,32.31716599840436,57.52788320852176,12.807855687014229,70.0645812137539,119.04935068941492,1,NORMAL,0.07050431883482411
S9,10.982006541901493,77.04272399541784,53.36859777314714,121.7781175857923,60.60084538268795,15.982605848507353,0.5220855066472808,30.478321473656614,40.75759739727059,9.786720606303737,20.75312959164896,96.5348952920464,1,NORMAL,0.09195145379035324
S10,10.92772816832883,77.02060189109346,61.02567583148412,91.84941169580397,34.0394010027535,18.54501878794256,0.4709202506086216,26.10772423647378,73.8404539636105,3.494128961774369,123.2812723804968,96.00948719221655,1,NORMAL,0.13548606859127832
S1,11.045437694164685,76.90888977841391,65.35215987566669,130.03034805409862,46.49273326285676,14.551321528563866,1.0045140864019282,34.78628600665797,72.36843897092433,3.2201447027036307,97.28916916708198,102.44414288086804,1,NORMAL,0.13929225886235674
S2,11.016269923504169,76.92701954572038,48.98169292171246,89.79811567446122,27.96823574874113,22.200586077247365,1.2879504812678546,29.36588170789212,62.18672442881787,13.8251486526757,347.9102589119066,67.22333764438461,1,NORMAL,0.11701660112742218
S3,11.040924841234627,77.02022733430337,58.36138722715625,49.04688662055365,34.65011509503038,11.61803848970365,1.0768545637021036,29.890781841960276,65.66990717224871,10.69960341819502,200.7751774500158,110.78223574840536,1,NORMAL,0.1452837465785929
S4,11.034224102564147,76.91338440103125,55.18888601172692,74.7978422270649,52.7080063563551,24.00470216455408,0.912781824010472,26.266928163707217,70.159392177041,12.780728391117822,125.01973405098272,88.4847142692908,1,NORMAL,0.12018016350044836
S5,10.989684996821664,76.88389854933722,56.46514147823248,53.230201974353605,28.730329422122324,14.799210246778284,0.9189508683330572,28.22687099523396,49.374541431134574,13.426725703669476,208.96833635773052,103.40961234482424,1,NORMAL,0.117072386790876
S6,11.038281135253468,76.96136025249167,43.404853242168,91.21216289896728,53.12448557996929,7.846124489409759,0.9706831117560616,26.460789143892395,59.70947322653705,9.433040576628189,50.11081248445039,68.56285533919689,1,NORMAL,0.12433880391622926
S7,10.91327387530779,77.03723095483215,55.36765261388414,100.4604594797388,42.07751935455475,15.640522074553946,0.9517857179573532,29.308215760306307,72.94264679621827,8.726802572815537,159.85574971279306,58.92482467967872,1,NORMAL,0.1670440898110216
S8,10.929397429362872,76.989205959335,62.46997436868175,141.91093280688207,29.37533224105732,11.594741712625597,0.8562382847938752,36.846833920569374,52.45710576830751,7.595556334172873,225.44435571158297,106.35779316050058,1,NORMAL,0.1210271198256242
S9,10.90678409333658,76.96401223401787,76.76715411692562,108.17318434410409,41.32407739055521,19.203217744943625,0.8208402207903752,24.512395428274573,67.9355793216663,6.120305641284551,176.0032194452825,97.52819052195034,1,NORMAL,0.16526410946319892
S10,10.94879954961449,76.86943529875415,69.3890623912781,94.5224867797784,44.7255444962673,11.736880103488046,0.7874813744200956,23.545754408493035,51.43418195376595,7.649747491163253,144.64036823555674,71.9589689128498,1,NORMAL,0.13199396340525094
S1,10.958301593453422,76.97300144533983,87.29773686267335,120.73513952958724,41.21809962217196,12.769082833926102,0.6492070822266648,35.88468130997443,69.66429982433526,12.060435524492032,357.7854200038913,72.60673837450611,1,NORMAL,0.12166691796587392
S2,10.940702354766085,77.04801077002085,43.489786556679256,44.72161727480288,19.297752801095434,5.552296345272346,0.7438649846266452,29.16270529139253,64.64358517702516,9.82500460319671,316.91331437361373,112.5086956882954,1,NORMAL,0.097941640449977
S3,11.02431062637279,76.8780168030473,68.08480955081018,105.89036395271415,27.72862824175132,12.738468403754617,0.4614086371609229,27.32370904536033,48.848681840944906,13.602802769413,224.42614493739845,66.21176214265344,1,NORMAL,0.09828218548118778
S4,10.95351299900404,76.95366593047274,57.75013008607527,119.27162984717415,32.52481364448495,2.880603366855217,0.78033207464105,34.159618749584304,76.64739354457171,7.763940186929441,204.9758500256218,122.85345906511928,1,NORMAL,0.10603795105119329
S5,10.942140176453108,77.02547461438559,87.8470439982651,63.03534385550396,34.25566570899954,7.080485882571384,0.6022817785698166,27.577537841052543,57.65408423201951,9.8921645233438,223.43777273685023,71.98758530704262,1,NORMAL,0.08300744268606874
S6,10.981404412473738,76.99815372355084,42.87552571967273,128.59385108017324,41.206720975506784,18.802073280721487,0.5792821365568459,37.30403885418775,56.89747562985619,10.206998190195854,72.47235881607597,102.76783851216766,1,NORMAL,0.12068220265119745
S7,10.921138633746216,76.98940314819905,42.40417236728836,108.46241018736036,36.777010009332535,18.92900079325416,0.8359788302306957,32.71170348535708,67.00569197230944,9.692063109982232,142.2495875751547,83.4276304850203,1,NORMAL,0.18708175817614275
S8,11.020329547113109,76.99049681679742,46.00911031833967,89.61780215247997,21.64655641289899,17.127287808924823,1.07840045726892,28.04835436741719,76.48637349428715,11.134239050111711,14.205431840723756,102.06374862164688,1,NORMAL,0.15368619001174894
S9,10.911182596551964,76.92189823024394,23.141564135352898,115.81954665265712,38.801978510059634,10.165119284353937,0.9836633212004626,38.629232853062014,54.841781810216034,5.086635088872482,171.1965734952576,79.11771995771615,1,NORMAL,0.090552598333692
S10,11.04803304049008,76.90871836885289,47.11367467478858,156.7673214451099,41.10585745283823,14.7614432192901,0.4858998792753646,27.57714030798665,65.61679849847971,8.660729108095278,195.48885022475875,86.74414187855412,1,NORMAL,0.12339169908361558
S1,11.0158367153945,77.0118722310957,43.61301007669453,104.54665637646238,40.5979044793104,14.981987304547156,0.6020743726859326,32.96838148803723,69.28816500330574,3.35492243650852,81.98990499715545,90.81838350791442,1,NORMAL,0.15933565984783116
S2,10.929807352230126,77.01202267893584,57.25590679714311,106.2055146575084,45.807807255546216,9.208176554037289,0.9881542375976432,31.19717032162597,71.93105607263143,6.998647259382564,347.0503849795849,69.95625088437055,1,NORMAL,0.15020316635046038
S3,10.90082831756854,77.02341446371602,60.12633963665739,88.5159775114939,43.33922154548904,22.51699150883575,0.6035025212923382,35.20696515759519,66.76441555277225,8.339671892076439,327.4036599374071,104.81648690840252,1,NORMAL,0.13883481645035245
S4,11.022319214268226,77.03264811051129,83.14256258823829,78.75389076338021,39.59180079228437,19.386811452878355,0.7550733700005952,36.24604478690741,61.329721609166775,10.478915374091144,259.97156476412613,79.73572867056829,1,NORMAL,0.13620948008701567
S5,11.006028601577142,76.95226847977219,69.25635757279075,120.75839541360614,34.29834288541353,13.89517913085168,0.9100104198049104,30.128016596263063,56.7240977935128,14.356903683620644,192.0191863555305,85.42800169319963,1,NORMAL,0.16389239016463164
S6,11.00935107520615,76.95030325893744,46.34644516506396,78.59790435227832,18.390390664840087,15.134429194972654,0.6063311090272729,26.986328518615267,65.86143883046375,9.808463865128626,313.1888974731666,70.11301250782975,1,NORMAL,0.143623915858558
S7,11.015690552002892,77.00965903579335,41.52377992977463,101.7891559304848,39.296182191325855,16.04191403973776,0.821075101229192,31.839888571756465,54.27860988014393,11.666720910295275,47.03484377644665,38.75332682409379,1,NORMAL,0.13322876373699677
S8,10.911106697760117,76.97999278615555,62.37878757259759,88.05856383087209,37.07687687163112,4.791325657878547,0.5331949010163591,27.28913852099157,35.78649516505393,8.581458773437635,284.5835259389586,86.17944474799663,1,NORMAL,0.07175364394855555
S9,10.95376985928164,76.99039337545153,35.19650189469037,111.9744956436598,37.715788371953735,13.764113087397016,0.6797264712097573,38.05354899010649,69.36559804157667,10.243352407892306,44.93549302806539,138.2523084322583,1,NORMAL,0.09816371758196801
S10,10.917380358928767,77.00915853388722,82.47188148781531,108.3415526321737,22.232514241796903,11.590078760011007,0.8639563868285074,30.54614132433095,74.03934841086195,2.9221188097390547,285.915838517786,105.69208575796048,1,NORMAL,0.12220641577263047
S1,11.02946551388134,77.02800106836351,72.69160181081931,125.93849860644748,24.189434595917376,9.991899950525422,0.4814012532936662,28.538713794751565,41.37067564458162,5.307090550944011,99.2763245704885,89.6147924053121,1,NORMAL,0.07971178044306987
S2,10.993494719024136,76.9175990313703,47.96236521842943,87.24959002863133,45.53152853332904,13.594498535570226,0.8880949475920799,30.738721223459635,54.90269295290062,6.704090211666803,315.75260916654804,84.74218341583465,1,NORMAL,0.18161155309676785
S3,10.9496347037279,76.92511659052798,29.30298206363684,93.25312661766571,34.60444846143345,23.98843263424761,0.7960724402146638,24.61149484188121,71.19154261005198,8.142413615084676,339.85515377714324,90.44931785624092,1,NORMAL,0.13800790397779122
S4,10.909533752542904,76.86879638796817,75.3080856124812,75.53090710544231,41.81500697372624,18.20421430633505,0.9104979908834296,26.113543845957395,85.574954697117,2.593433691530989,53.56654898584163,100.9423823035042,1,NORMAL,0.09840452130581179
S5,10.94664734825735,76.96565602819923,53.28190232121073,88.89266849809721,35.28318376130461,12.144105051086015,0.8447828268129324,34.8016556317777,65.20793707675408,3.82031326819313,166.56321782354166,66.3837436938231,1,NORMAL,0.15347667021816747
S6,10.948777498304011,76.85718845475934,73.56724467960193,109.4325123261213,35.297561394957455,17.862913906780793,1.072828085994769,27.372422884114417,57.71997058770866,5.598586001286975,353.15545613856665,112.28643389337743,1,NORMAL,0.14885642497909962
S7,11.00944092675071,76.94311960362649,31.083585118084493,118.9247154161338,44.382838059759976,21.99677718293001,0.8250449005295815,25.81235606927224,63.1710355889516,14.62992498171366,174.0266769503328,104.30762630882488,1,NORMAL,0.10812369860497101
S8,10.995633620703282,76.95852892694151,46.00937465569341,76.94586689555936,29.839552717826265,19.623168414563843,0.7141188917749495,32.14661101010915,78.74876419148185,6.30751109233966,310.87710810523623,104.36371451415869,1,NORMAL,0.1604727967739567
S9,11.03308191138645,76.90730825042566,55.07865549577275,121.7401480026415,35.96120776940983,15.29815184960087,0.8244595006064568,34.742816618651986,58.54035820875465,8.266533755457072,211.94334796727517,98.76951477619454,1,NORMAL,0.17967607805875957
S10,10.970832238774292,76.9681666521138,55.70470890647113,133.89094647012377,30.377247112949576,11.765316111472131,0.9086596058072776,32.875813242660264,57.00807993349746,4.549270265599108,135.11876685105668,90.3923331538798,1,NORMAL,0.15864203474502525
S1,10.917939136890746,76.8561000499878,48.249017927811344,110.33587258059252,30.655037725676845,18.491116568067948,0.8097720140651409,33.984190743223266,60.17256477817968,9.940140923984988,102.88207998931328,103.4572247193364,1,NORMAL,0.17470777718690828
S2,11.00698671808345,76.85746963774984,64.34274898521248,146.91989531395166,31.908278765313607,16.967426927108747,0.8081183382407765,26.97281964572216,55.46671391741288,5.648881801707666,73.16031279099141,101.83628267482756,1,NORMAL,0.1450457493131484
S3,11.014117757292537,77.01452011213193,38.98569355926108,80.65527002241068,37.22133771633713,19.475966100138663,0.6596016624386489,24.312757333032625,66.22670315994796,4.690903519699548,274.247348895971,82.91918578117952,1,NORMAL,0.15661142565028824
S4,10.984191579635423,76.92203812828225,52.8643077246806,68.88363241721457,30.212513783365225,18.175859008409848,0.6674198164898104,36.00533460782195,81.2467845846956,8.715444169797728,139.15458245629003,78.52796454206198,1,NORMAL,0.11974011266263934
S5,11.015645076993184,76.87541210253038,56.80443447567848,55.53199377739303,47.55756125573521,20.247763576596675,0.5194789456400613,28.709280644631452,68.23079273116029,2.0715753890854707,184.0591663922704,92.03712590523972,1,NORMAL,0.09889968810684663
S6,10.97406933945466,76.95444865201095,62.71658251088124,137.4011077872296,26.053926977804963,12.32382394219716,1.149915348637388,28.99666793417981,62.47646497873713,2.099632424439929,177.2371728004255,120.98040302990375,1,NORMAL,0.09137665256410821
S7,10.9784099244073,77.00399871061971,65.67422317133335,116.35914140885144,33.13128355838641,21.586970328171628,0.5512273529217431,35.312776567396234,62.08188731084456,4.847894518324151,207.82045052392724,65.21785848692198,1,NORMAL,0.11921583072918601
S8,10.964131152753785,76.89316420549936,38.13036862243196,98.61038322723864,30.60268941725825,15.987998023461998,0.6614189604408186,32.22492003760264,49.36809191303343,2.477377712510675,311.6077724248388,60.6494946849512,1,NORMAL,0.10484961341375759
S9,10.903812869011617,76.97457809516379,31.988287438965667,106.9992156579955,49.46977884353733,25.376304363126327,0.6563185468861605,31.82355108832643,73.83109777147159,3.404334803698988,353.06616369003456,93.29521682473032,1,NORMAL,0.09723894450314136
S10,10.916183714048996,76.86706949299875,74.16515232847763,71.86277381754059,36.965547765115744,11.55406090955216,0.9789848753888885,38.66000937960433,64.22162802987198,6.405188441403771,146.7303150865741,91.01775403712035,1,NORMAL,0.12074142566047819
S1,10.904714377853011,76.86033634423372,59.98471017969388,161.14379949042066,45.31844539468635,23.679819015826247,0.7410100643415944,27.42592707847943,63.19520086409374,12.433613834537567,297.9068119582691,93.46683328740816,1,NORMAL,0.1092330308804369
S2,10.995461561689568,76.95627092631362,43.7727019516517,103.23052954938068,20.14439626963028,15.98955391731324,1.049548414534747,33.71136051232495,96.9310756784486,9.43663236380091,275.2300060756983,94.87906395817,1,NORMAL,0.0751088728913838
S3,10.947153397161449,76.95812702432201,78.26727963283784,102.73486986512232,37.67050265869259,11.742909981927758,0.6653018751512263,30.228052499588337,67.98752908365687,8.664680437433415,206.4704225240064,85.5359549073039,1,NORMAL,0.17340465478512634
S4,10.976285603674706,76.97748598029963,56.73511951439288,118.14416559746728,43.89630795623437,12.580570829728392,0.8557988324447604,31.074369115453027,57.48208949904816,5.815354701705582,344.1769717002959,119.79726877204163,1,NORMAL,0.16546234766813983
S5,11.036134971088917,76.99521826674453,72.6894577609574,112.02523079341783,35.82283989275424,13.3982634590284,0.6329305893480486,36.11387370565013,60.736424037944566,14.112798352626612,72.17082559022501,57.981920430469685,1,NORMAL,0.11651524373169236
S6,10.937393834372331,77.0451704158925,56.01277722115164,105.59710060697827,45.65480375065352,17.120829732009582,1.2290298255546777,32.03134302515849,76.48445709196756,7.161195536083492,39.33511571146371,73.43005950439508,1,NORMAL,0.14024383826031506
S7,10.961557438455346,76.95326006966023,85.91121887322981,80.2381386138672,29.82711549899628,17.6141774401775,0.5624803161940974,32.153184316198534,66.13270410537764,3.1322059683450294,307.42630810395195,87.93490479701906,1,NORMAL,0.1158018863729281
S8,11.013332670781455,76.91459129458825,81.33011263664807,111.78670892839988,49.0934744018558,12.131499980307105,0.8619641420454055,34.290029349239205,50.61722021682633,10.021864709531418,158.0939339881494,57.13622377691665,1,NORMAL,0.11053348987309164
S9,10.934319724823744,77.00903723895374,51.2655377728139,147.05061241187585,57.9889812361925,14.878227038695083,0.9267553761864198,28.54018908182846,74.19228934575203,3.4798991151958183,304.90878751454176,86.48291191135857,1,NORMAL,0.11525533826355838
S10,10.91154698647432,76.9041664502524,69.57356426431534,133.63550115387443,31.37161439560341,25.71135179305932,0.8827598194902997,26.643161330643974,58.31855914461006,6.487900856421997,321.51247387034937,123.22940331456036,1,NORMAL,0.09774348048898651
S1,10.943462717937066,76.93779428414112,64.68063924377721,139.82966566598492,30.54497478599228,23.63771585050356,0.7629424682244584,25.820763223915865,83.73297776217545,8.596355203331516,22.48473370286572,90.41772976591923,1,NORMAL,0.11071138042124529
S2,10.9241831930881,76.86569127626845,75.52947336298523,87.21960808922037,49.53384477117701,17.18161834837016,0.7740358600533148,22.134573642495997,75.80048065714648,13.364892820907286,318.04731467498186,94.61401811437366,1,NORMAL,0.10556407921577249
S3,11.039454647851386,76.85507014868308,40.52614809129843,75.25987949353548,50.79572145730712,15.190017390841,0.8087622943958219,38.22482851976129,60.52678104341249,8.416105544421542,161.39485993299198,64.7967046965484,1,NORMAL,0.11842548767201166
S4,11.021218056934662,77.04252968293558,65.29077189997659,96.8553269975088,29.77139972846732,15.600156633591306,0.7705995996743024,25.58716653711327,77.81016361735112,11.129363958411636,183.7556960415236,77.67277183921045,1,NORMAL,0.17017361028073025
S5,10.995010563476564,77.01719602410243,70.87636730274382,101.39312280721737,30.798131829041427,18.06758986365208,0.992775823358982,29.11498550565691,65.67855510527403,14.906618906987914,225.5733039935557,82.49607239352126,1,NORMAL,0.1568863417855817
S6,11.03071908852816,76.98919484121873,28.618907703653285,127.35478796177372,32.18215391139493,9.886037174007972,1.2421046003182703,28.89274680044432,73.52773675122219,3.709358558673761,333.4977384228312,83.64569806487532,1,NORMAL,0.09072682151579914
S7,11.020550811534868,76.93179058888285,37.25112231001337,57.68838425712951,21.55549488965723,13.713117312883274,0.6885016429984333,31.2296267912364,69.84732817294474,5.571509831753754,6.881793994715051,115.63287590007538,1,NORMAL,0.12143573306785643
S8,10.927985508832906,76.88465886401417,24.411517333598493,138.23875798651534,25.813480535158018,6.657079630612053,0.5260394040841845,33.26294885015719,56.53643345009127,7.129488982769403,171.66364859441416,101.15382121450249,1,NORMAL,0.08006964977158376
